ncbi	sample	group	mapped	coverage
NZ_QRLA01000001.1	low_10M	came_itself	59190	NA
NZ_QRLA01000001.1	low_1M	came_from_both	220	NA
NZ_QRLA01000001.1	low_1M	came_from_donor	4742	1.07878962772129
NZ_QRLA01000001.1	low_1M	came_itself	1066	NA
NZ_QRLA01000001.1	low_25M	came_from_before	183	NA
NZ_QRLA01000001.1	low_25M	came_from_both	24895	NA
NZ_QRLA01000001.1	low_25M	came_from_donor	35561	6.02180917835979
NZ_QRLA01000001.1	low_25M	came_itself	11275	NA
NZ_QRLA01000001.1	low_50M	came_from_both	37581	NA
NZ_QRLA01000001.1	low_50M	came_from_donor	877986	45.0661668732418
NZ_QRLA01000001.1	low_5M	came_from_both	7713	NA
NZ_QRLA01000001.1	low_5M	came_from_donor	306260	19.0187957951834
NZ_QRLA01000001.1	low_5M	came_itself	253	NA
NZ_QRLO01000001.1	high_10M	came_from_before	15	NA
NZ_QRLO01000001.1	high_10M	came_from_both	441	NA
NZ_QRLO01000001.1	high_10M	came_from_donor	196	0.0241818961888874
NZ_QRLO01000001.1	high_10M	came_itself	807	NA
NZ_QRLO01000001.1	high_1M	came_from_donor	NA	0.077968615044361
NZ_QRLO01000001.1	high_1M	came_itself	2508	NA
NZ_QRLO01000001.1	high_25M	came_from_before	275	NA
NZ_QRLO01000001.1	high_25M	came_from_both	675	NA
NZ_QRLO01000001.1	high_25M	came_from_donor	708	0.853643939754951
NZ_QRLO01000001.1	high_25M	came_itself	3677	NA
NZ_QRLO01000001.1	high_50M	came_from_before	2	NA
NZ_QRLO01000001.1	high_50M	came_from_both	7969	NA
NZ_QRLO01000001.1	high_50M	came_from_donor	39559	5.30313620334237
NZ_QRLO01000001.1	high_50M	came_itself	59	NA
NZ_QRLO01000001.1	high_5M	came_from_before	381	NA
NZ_QRLO01000001.1	high_5M	came_from_both	70	NA
NZ_QRLO01000001.1	high_5M	came_from_donor	115	3.65245890090817
NZ_QRLO01000001.1	high_5M	came_itself	22469	NA
NZ_QRLR01000001.1	high_10M	came_from_before	1	NA
NZ_QRLR01000001.1	high_10M	came_from_both	22102	NA
NZ_QRLR01000001.1	high_10M	came_from_donor	2072	10.1765026072822
NZ_QRLR01000001.1	high_10M	came_itself	350	NA
NZ_QRLR01000001.1	high_1M	came_from_before	5	NA
NZ_QRLR01000001.1	high_1M	came_from_donor	5	0.626794533141939
NZ_QRLR01000001.1	high_1M	came_itself	2078	NA
NZ_QRLR01000001.1	high_25M	came_from_both	56702	NA
NZ_QRLR01000001.1	high_25M	came_from_donor	2199	3.49397409971091
NZ_QRLR01000001.1	high_25M	came_itself	6	NA
NZ_QRLR01000001.1	high_50M	came_from_both	60176	NA
NZ_QRLR01000001.1	high_50M	came_from_donor	4741	8.68282756234762
NZ_QRLR01000001.1	high_5M	came_from_before	18	NA
NZ_QRLR01000001.1	high_5M	came_from_both	525	NA
NZ_QRLR01000001.1	high_5M	came_from_donor	441	1.01734457904839
NZ_QRLR01000001.1	high_5M	came_itself	727	NA
NZ_QRLT01000001.1	high_10M	came_from_before	5	NA
NZ_QRLT01000001.1	high_10M	came_from_both	28156	NA
NZ_QRLT01000001.1	high_10M	came_from_donor	896	NA
NZ_QRLT01000001.1	high_10M	came_itself	143	2.35966013491071
NZ_QRLT01000001.1	high_1M	came_from_before	81	NA
NZ_QRLT01000001.1	high_1M	came_from_both	18	NA
NZ_QRLT01000001.1	high_1M	came_itself	559	0.559167212600387
NZ_QRLT01000001.1	high_25M	came_from_before	62	NA
NZ_QRLT01000001.1	high_25M	came_from_both	40051	NA
NZ_QRLT01000001.1	high_25M	came_from_donor	755	NA
NZ_QRLT01000001.1	high_25M	came_itself	568	5.52214406281834
NZ_QRLT01000001.1	high_50M	came_from_before	33	NA
NZ_QRLT01000001.1	high_50M	came_from_both	149211	NA
NZ_QRLT01000001.1	high_50M	came_from_donor	8068	NA
NZ_QRLT01000001.1	high_50M	came_itself	1001	16.5438347773251
NZ_QRLT01000001.1	high_5M	came_from_before	39	NA
NZ_QRLT01000001.1	high_5M	came_from_both	3797	NA
NZ_QRLT01000001.1	high_5M	came_from_donor	74	NA
NZ_QRLT01000001.1	high_5M	came_itself	375	0.597684607505664
NZ_QRLW01000001.1	high_10M	came_from_before	6	NA
NZ_QRLW01000001.1	high_10M	came_from_both	28465	NA
NZ_QRLW01000001.1	high_10M	came_from_donor	566	2.3968967329682
NZ_QRLW01000001.1	high_10M	came_itself	50	NA
NZ_QRLW01000001.1	high_1M	came_from_before	72	NA
NZ_QRLW01000001.1	high_1M	came_from_both	13	NA
NZ_QRLW01000001.1	high_1M	came_from_donor	1	0.264986442771405
NZ_QRLW01000001.1	high_1M	came_itself	438	NA
NZ_QRLW01000001.1	high_25M	came_from_before	52	NA
NZ_QRLW01000001.1	high_25M	came_from_both	40454	NA
NZ_QRLW01000001.1	high_25M	came_from_donor	549	8.02585363536998
NZ_QRLW01000001.1	high_25M	came_itself	406	NA
NZ_QRLW01000001.1	high_50M	came_from_both	150728	NA
NZ_QRLW01000001.1	high_50M	came_from_donor	8178	32.4690685154896
NZ_QRLW01000001.1	high_5M	came_from_before	39	NA
NZ_QRLW01000001.1	high_5M	came_from_both	3767	NA
NZ_QRLW01000001.1	high_5M	came_from_donor	29	0.965365273278551
NZ_QRLW01000001.1	high_5M	came_itself	327	NA
NZ_QRLW01000001.1	low_10M	came_from_before	39552	NA
NZ_QRLW01000001.1	low_10M	came_from_both	62	NA
NZ_QRLW01000001.1	low_10M	came_itself	10436	NA
NZ_QRLW01000001.1	low_1M	came_from_before	134	NA
NZ_QRLW01000001.1	low_1M	came_itself	13800	NA
NZ_QRLW01000001.1	low_25M	came_from_before	871805	NA
NZ_QRLW01000001.1	low_25M	came_from_both	1272	NA
NZ_QRLW01000001.1	low_25M	came_itself	91789	NA
NZ_QRLW01000001.1	low_50M	came_from_before	1863787	NA
NZ_QRLW01000001.1	low_50M	came_from_both	2785	NA
NZ_QRLW01000001.1	low_50M	came_itself	331867	NA
NZ_QRLW01000001.1	low_5M	came_from_before	88465	NA
NZ_QRLW01000001.1	low_5M	came_from_both	137	NA
NZ_QRLW01000001.1	low_5M	came_itself	33609	NA
NZ_QRLY01000001.1	high_10M	came_from_before	10815	NA
NZ_QRLY01000001.1	high_10M	came_from_both	7444	NA
NZ_QRLY01000001.1	high_10M	came_from_donor	126	NA
NZ_QRLY01000001.1	high_10M	came_itself	2520	2.23722893710222
NZ_QRLY01000001.1	high_1M	came_from_both	17	NA
NZ_QRLY01000001.1	high_1M	came_itself	3100	0.291336860539713
NZ_QRLY01000001.1	high_25M	came_from_before	11950	NA
NZ_QRLY01000001.1	high_25M	came_from_both	9533	NA
NZ_QRLY01000001.1	high_25M	came_from_donor	80	NA
NZ_QRLY01000001.1	high_25M	came_itself	742	0.577257457720859
NZ_QRLY01000001.1	high_50M	came_from_before	11171	NA
NZ_QRLY01000001.1	high_50M	came_from_both	93650	NA
NZ_QRLY01000001.1	high_50M	came_from_donor	2123	NA
NZ_QRLY01000001.1	high_50M	came_itself	2537	2.77006896985019
NZ_QRLY01000001.1	high_5M	came_from_before	543	NA
NZ_QRLY01000001.1	high_5M	came_from_both	321	NA
NZ_QRLY01000001.1	high_5M	came_from_donor	14	NA
NZ_QRLY01000001.1	high_5M	came_itself	5808	0.167117797796391
NZ_QRMA01000001.1	high_10M	came_from_before	1844	NA
NZ_QRMA01000001.1	high_10M	came_from_both	797	NA
NZ_QRMA01000001.1	high_10M	came_from_donor	NA	0.613844829672783
NZ_QRMA01000001.1	high_10M	came_itself	4	NA
NZ_QRMA01000001.1	high_1M	came_from_donor	NA	0.0597440703927401
NZ_QRMA01000001.1	high_1M	came_itself	435	NA
NZ_QRMA01000001.1	high_25M	came_from_before	512	NA
NZ_QRMA01000001.1	high_25M	came_from_both	26749	NA
NZ_QRMA01000001.1	high_25M	came_from_donor	NA	5.54085308111779
NZ_QRMA01000001.1	high_25M	came_itself	3	NA
NZ_QRMA01000001.1	high_50M	came_from_before	2379	NA
NZ_QRMA01000001.1	high_50M	came_from_both	185324	NA
NZ_QRMA01000001.1	high_50M	came_from_donor	241	52.2640197919666
NZ_QRMA01000001.1	high_50M	came_itself	722	NA
NZ_QRMA01000001.1	high_5M	came_from_before	312	NA
NZ_QRMA01000001.1	high_5M	came_from_both	84	NA
NZ_QRMA01000001.1	high_5M	came_from_donor	NA	0.00920675518222476
NZ_QRMA01000001.1	high_5M	came_itself	15	NA
NZ_QRMM01000001.1	high_10M	came_from_before	18464	5.78983040107441
NZ_QRMM01000001.1	high_10M	came_from_both	8727	NA
NZ_QRMM01000001.1	high_10M	came_from_donor	141	NA
NZ_QRMM01000001.1	high_10M	came_itself	8698	5.78983040107441
NZ_QRMM01000001.1	high_1M	came_from_before	15	0.0260864990684637
NZ_QRMM01000001.1	high_1M	came_from_both	39	NA
NZ_QRMM01000001.1	high_1M	came_itself	1360	0.0260864990684637
NZ_QRMM01000001.1	high_25M	came_from_before	69284	10.8962357903982
NZ_QRMM01000001.1	high_25M	came_from_both	11352	NA
NZ_QRMM01000001.1	high_25M	came_from_donor	866	NA
NZ_QRMM01000001.1	high_25M	came_itself	26168	10.8962357903982
NZ_QRMM01000001.1	high_50M	came_from_before	113735	32.9429324153663
NZ_QRMM01000001.1	high_50M	came_from_both	150012	NA
NZ_QRMM01000001.1	high_50M	came_from_donor	248	NA
NZ_QRMM01000001.1	high_50M	came_itself	5786	32.9429324153663
NZ_QRMM01000001.1	high_5M	came_from_before	8296	1.60135887326055
NZ_QRMM01000001.1	high_5M	came_from_both	1372	NA
NZ_QRMM01000001.1	high_5M	came_from_donor	7	NA
NZ_QRMM01000001.1	high_5M	came_itself	1173	1.60135887326055
NZ_QRMR01000001.1	high_10M	came_from_before	48	NA
NZ_QRMR01000001.1	high_10M	came_from_both	13678	NA
NZ_QRMR01000001.1	high_10M	came_from_donor	20	0.367268677028445
NZ_QRMR01000001.1	high_10M	came_itself	42	NA
NZ_QRMR01000001.1	high_1M	came_from_before	1	NA
NZ_QRMR01000001.1	high_1M	came_from_both	5	NA
NZ_QRMR01000001.1	high_1M	came_from_donor	27	0.132054452010854
NZ_QRMR01000001.1	high_1M	came_itself	185	NA
NZ_QRMR01000001.1	high_25M	came_from_before	773	NA
NZ_QRMR01000001.1	high_25M	came_from_both	67746	NA
NZ_QRMR01000001.1	high_25M	came_from_donor	152	15.851957603979
NZ_QRMR01000001.1	high_25M	came_itself	173	NA
NZ_QRMR01000001.1	high_50M	came_from_both	100454	NA
NZ_QRMR01000001.1	high_50M	came_from_donor	264	0.577519509818576
NZ_QRMR01000001.1	high_5M	came_from_before	1	NA
NZ_QRMR01000001.1	high_5M	came_from_both	6615	NA
NZ_QRMR01000001.1	high_5M	came_from_donor	104	0.819915412727792
NZ_QRMR01000001.1	high_5M	came_itself	20	NA
NZ_QRMU01000001.1	high_10M	came_from_before	220	3.43798628270673
NZ_QRMU01000001.1	high_10M	came_from_both	3920	3.43798628270673
NZ_QRMU01000001.1	high_10M	came_from_donor	282	3.43798628270673
NZ_QRMU01000001.1	high_10M	came_itself	155	NA
NZ_QRMU01000001.1	high_1M	came_from_before	NA	0.0151736223987961
NZ_QRMU01000001.1	high_1M	came_from_both	NA	0.0151736223987961
NZ_QRMU01000001.1	high_1M	came_from_donor	NA	0.0151736223987961
NZ_QRMU01000001.1	high_1M	came_itself	171	NA
NZ_QRMU01000001.1	high_25M	came_from_before	NA	1.95080653337754
NZ_QRMU01000001.1	high_25M	came_from_both	969	1.95080653337754
NZ_QRMU01000001.1	high_25M	came_from_donor	4968	1.95080653337754
NZ_QRMU01000001.1	high_25M	came_itself	9	NA
NZ_QRMU01000001.1	high_50M	came_from_before	NA	21.7918781220098
NZ_QRMU01000001.1	high_50M	came_from_both	153132	21.7918781220098
NZ_QRMU01000001.1	high_50M	came_from_donor	1688	21.7918781220098
NZ_QRMU01000001.1	high_5M	came_from_before	451	3.68491349730472
NZ_QRMU01000001.1	high_5M	came_from_both	475	3.68491349730472
NZ_QRMU01000001.1	high_5M	came_from_donor	387	3.68491349730472
NZ_QRMU01000001.1	high_5M	came_itself	1054	NA
NZ_QRNO01000001.1	high_10M	came_from_before	5	NA
NZ_QRNO01000001.1	high_10M	came_from_both	1405	NA
NZ_QRNO01000001.1	high_10M	came_from_donor	12	0.810727324263808
NZ_QRNO01000001.1	high_10M	came_itself	10542	NA
NZ_QRNO01000001.1	high_1M	came_from_donor	3	0.0373804312202899
NZ_QRNO01000001.1	high_1M	came_itself	634	NA
NZ_QRNO01000001.1	high_25M	came_from_both	3060	NA
NZ_QRNO01000001.1	high_25M	came_from_donor	111360	8.64975831852917
NZ_QRNO01000001.1	high_25M	came_itself	43	NA
NZ_QRNO01000001.1	high_50M	came_from_before	17	NA
NZ_QRNO01000001.1	high_50M	came_from_both	5804	NA
NZ_QRNO01000001.1	high_50M	came_from_donor	8673	5.41528228087569
NZ_QRNO01000001.1	high_50M	came_itself	8686	NA
NZ_QRNO01000001.1	high_5M	came_from_before	2	NA
NZ_QRNO01000001.1	high_5M	came_from_both	241	NA
NZ_QRNO01000001.1	high_5M	came_from_donor	890	0.903063836990403
NZ_QRNO01000001.1	high_5M	came_itself	2189	NA
NZ_QRNP01000001.1	high_10M	came_from_before	2049	0.805229026448143
NZ_QRNP01000001.1	high_10M	came_from_both	3255	NA
NZ_QRNP01000001.1	high_10M	came_itself	56	0.805229026448143
NZ_QRNP01000001.1	high_1M	came_from_before	3	0.287208180112376
NZ_QRNP01000001.1	high_1M	came_from_both	29	NA
NZ_QRNP01000001.1	high_1M	came_from_donor	7	NA
NZ_QRNP01000001.1	high_1M	came_itself	2665	0.287208180112376
NZ_QRNP01000001.1	high_25M	came_from_before	737	4.55623572201154
NZ_QRNP01000001.1	high_25M	came_from_both	11635	NA
NZ_QRNP01000001.1	high_25M	came_from_donor	989	NA
NZ_QRNP01000001.1	high_25M	came_itself	9980	4.55623572201154
NZ_QRNP01000001.1	high_50M	came_from_before	11771	3.95055941516154
NZ_QRNP01000001.1	high_50M	came_from_both	28738	NA
NZ_QRNP01000001.1	high_50M	came_itself	NA	3.95055941516154
NZ_QRNP01000001.1	high_5M	came_from_before	546	0.920974008680771
NZ_QRNP01000001.1	high_5M	came_from_both	556	NA
NZ_QRNP01000001.1	high_5M	came_from_donor	17	NA
NZ_QRNP01000001.1	high_5M	came_itself	2554	0.920974008680771
NZ_QRNP01000001.1	medium_10M	came_from_before	52867	NA
NZ_QRNP01000001.1	medium_10M	came_from_both	1023	NA
NZ_QRNP01000001.1	medium_10M	came_itself	126	3.19405738279508
NZ_QRNP01000001.1	medium_1M	came_from_before	382	NA
NZ_QRNP01000001.1	medium_1M	came_from_both	63	NA
NZ_QRNP01000001.1	medium_1M	came_itself	3380	1.52633729409727
NZ_QRNP01000001.1	medium_25M	came_from_before	128548	NA
NZ_QRNP01000001.1	medium_25M	came_from_both	2372	NA
NZ_QRNP01000001.1	medium_25M	came_itself	190	4.8710492620802
NZ_QRNP01000001.1	medium_50M	came_from_before	318566	NA
NZ_QRNP01000001.1	medium_50M	came_from_both	6483	NA
NZ_QRNP01000001.1	medium_50M	came_itself	277	7.39743486680984
NZ_QRNP01000001.1	medium_5M	came_from_before	45300	NA
NZ_QRNP01000001.1	medium_5M	came_from_both	614	NA
NZ_QRNP01000001.1	medium_5M	came_from_donor	9	NA
NZ_QRNP01000001.1	medium_5M	came_itself	5503	13.0267213303286
NZ_QRNT01000001.1	high_10M	came_itself	9911	0.836410486396792
NZ_QRNT01000001.1	high_1M	came_itself	699	0.060120374683878
NZ_QRNT01000001.1	high_25M	came_from_both	11	NA
NZ_QRNT01000001.1	high_25M	came_from_donor	3920	NA
NZ_QRNT01000001.1	high_25M	came_itself	72902	8.49494033327479
NZ_QRNT01000001.1	high_50M	came_from_before	6	NA
NZ_QRNT01000001.1	high_50M	came_from_both	169	NA
NZ_QRNT01000001.1	high_50M	came_from_donor	1020	NA
NZ_QRNT01000001.1	high_50M	came_itself	389964	38.2980307606555
NZ_QRNT01000001.1	high_5M	came_itself	947	0.0499620857784752
NZ_QRNZ01000001.1	high_10M	came_from_before	56	NA
NZ_QRNZ01000001.1	high_10M	came_from_both	14507	NA
NZ_QRNZ01000001.1	high_10M	came_from_donor	41	NA
NZ_QRNZ01000001.1	high_10M	came_itself	1671	3.1033228552483
NZ_QRNZ01000001.1	high_1M	came_from_before	6	NA
NZ_QRNZ01000001.1	high_1M	came_from_both	8	NA
NZ_QRNZ01000001.1	high_1M	came_from_donor	9	NA
NZ_QRNZ01000001.1	high_1M	came_itself	241	0.135502811851939
NZ_QRNZ01000001.1	high_25M	came_from_before	272	NA
NZ_QRNZ01000001.1	high_25M	came_from_both	41892	NA
NZ_QRNZ01000001.1	high_25M	came_from_donor	38	NA
NZ_QRNZ01000001.1	high_25M	came_itself	1895	4.65419671087987
NZ_QRNZ01000001.1	high_50M	came_from_before	748	NA
NZ_QRNZ01000001.1	high_50M	came_from_both	98572	NA
NZ_QRNZ01000001.1	high_50M	came_from_donor	212	NA
NZ_QRNZ01000001.1	high_50M	came_itself	2319	5.87154827077214
NZ_QRNZ01000001.1	high_5M	came_from_before	21	NA
NZ_QRNZ01000001.1	high_5M	came_from_both	5337	NA
NZ_QRNZ01000001.1	high_5M	came_from_donor	17	NA
NZ_QRNZ01000001.1	high_5M	came_itself	227	0.262158448839855
NZ_QROD01000001.1	high_10M	came_from_before	200	2.42523591623409
NZ_QROD01000001.1	high_10M	came_from_both	2943	NA
NZ_QROD01000001.1	high_10M	came_from_donor	48	NA
NZ_QROD01000001.1	high_10M	came_itself	12193	2.42523591623409
NZ_QROD01000001.1	high_1M	came_from_before	6	0.0412485947173466
NZ_QROD01000001.1	high_1M	came_from_both	11	NA
NZ_QROD01000001.1	high_1M	came_itself	563	0.0412485947173466
NZ_QROD01000001.1	high_25M	came_from_before	162	0.125195555224294
NZ_QROD01000001.1	high_25M	came_from_both	11993	NA
NZ_QROD01000001.1	high_25M	came_from_donor	8	NA
NZ_QROD01000001.1	high_25M	came_itself	8	0.125195555224294
NZ_QROD01000001.1	high_50M	came_from_before	9442	3.98508306318786
NZ_QROD01000001.1	high_50M	came_from_both	40004	NA
NZ_QROD01000001.1	high_50M	came_itself	NA	3.98508306318786
NZ_QROD01000001.1	high_5M	came_from_before	3605	1.69561378282774
NZ_QROD01000001.1	high_5M	came_from_both	570	NA
NZ_QROD01000001.1	high_5M	came_from_donor	7	NA
NZ_QROD01000001.1	high_5M	came_itself	430	1.69561378282774
NZ_QROO01000001.1	high_10M	came_from_before	13843	NA
NZ_QROO01000001.1	high_10M	came_from_both	25306	NA
NZ_QROO01000001.1	high_10M	came_from_donor	245	4.5822432459131
NZ_QROO01000001.1	high_10M	came_itself	2629	NA
NZ_QROO01000001.1	high_1M	came_from_both	49	NA
NZ_QROO01000001.1	high_1M	came_from_donor	63	0.368993861120632
NZ_QROO01000001.1	high_1M	came_itself	3272	NA
NZ_QROO01000001.1	high_25M	came_from_before	66	NA
NZ_QROO01000001.1	high_25M	came_from_both	73884	NA
NZ_QROO01000001.1	high_25M	came_from_donor	651	5.07170968514095
NZ_QROO01000001.1	high_25M	came_itself	3199	NA
NZ_QROO01000001.1	high_50M	came_from_both	240026	NA
NZ_QROO01000001.1	high_50M	came_from_donor	2489	2.39797700983549
NZ_QROO01000001.1	high_5M	came_from_before	203	NA
NZ_QROO01000001.1	high_5M	came_from_both	5329	NA
NZ_QROO01000001.1	high_5M	came_from_donor	460	1.17538465194446
NZ_QROO01000001.1	high_5M	came_itself	539	NA
NZ_QROT01000001.1	high_10M	came_from_before	597	3.68853996665749
NZ_QROT01000001.1	high_10M	came_from_both	4381	NA
NZ_QROT01000001.1	high_10M	came_from_donor	22	NA
NZ_QROT01000001.1	high_10M	came_itself	3840	3.68853996665749
NZ_QROT01000001.1	high_1M	came_from_before	NA	0.0766515856042643
NZ_QROT01000001.1	high_1M	came_from_both	10	NA
NZ_QROT01000001.1	high_1M	came_itself	916	0.0766515856042643
NZ_QROT01000001.1	high_25M	came_from_before	3869	0.727373237830355
NZ_QROT01000001.1	high_25M	came_from_both	14303	NA
NZ_QROT01000001.1	high_25M	came_itself	NA	0.727373237830355
NZ_QROT01000001.1	high_50M	came_from_before	14887	43.0909004130957
NZ_QROT01000001.1	high_50M	came_from_both	129677	NA
NZ_QROT01000001.1	high_50M	came_from_donor	39	NA
NZ_QROT01000001.1	high_50M	came_itself	49236	43.0909004130957
NZ_QROT01000001.1	high_5M	came_from_before	188	0.110895174300979
NZ_QROT01000001.1	high_5M	came_from_both	832	NA
NZ_QROT01000001.1	high_5M	came_from_donor	2	NA
NZ_QROT01000001.1	high_5M	came_itself	59	0.110895174300979
NZ_QRPG01000001.1	high_10M	came_from_before	404	0.17562569176387
NZ_QRPG01000001.1	high_10M	came_from_both	34512	NA
NZ_QRPG01000001.1	high_10M	came_from_donor	72	NA
NZ_QRPG01000001.1	high_10M	came_itself	179	0.17562569176387
NZ_QRPG01000001.1	high_1M	came_from_before	14	0.0215220250443421
NZ_QRPG01000001.1	high_1M	came_from_both	142	NA
NZ_QRPG01000001.1	high_1M	came_from_donor	39	NA
NZ_QRPG01000001.1	high_1M	came_itself	204	0.0215220250443421
NZ_QRPG01000001.1	high_25M	came_from_before	4772	19.9014615653224
NZ_QRPG01000001.1	high_25M	came_from_both	125772	NA
NZ_QRPG01000001.1	high_25M	came_from_donor	2220	NA
NZ_QRPG01000001.1	high_25M	came_itself	7174	19.9014615653224
NZ_QRPG01000001.1	high_50M	came_from_before	7432	4.91237140263522
NZ_QRPG01000001.1	high_50M	came_from_both	331032	NA
NZ_QRPG01000001.1	high_50M	came_itself	18	4.91237140263522
NZ_QRPG01000001.1	high_5M	came_from_before	186	2.53537009445494
NZ_QRPG01000001.1	high_5M	came_from_both	15073	NA
NZ_QRPG01000001.1	high_5M	came_from_donor	274	NA
NZ_QRPG01000001.1	high_5M	came_itself	3099	2.53537009445494
NZ_QRPP01000001.1	high_10M	came_from_before	16	NA
NZ_QRPP01000001.1	high_10M	came_from_both	3010	NA
NZ_QRPP01000001.1	high_10M	came_from_donor	1060	NA
NZ_QRPP01000001.1	high_10M	came_itself	1104	0.102829504007479
NZ_QRPP01000001.1	high_1M	came_from_before	8	NA
NZ_QRPP01000001.1	high_1M	came_from_both	31	NA
NZ_QRPP01000001.1	high_1M	came_from_donor	2	NA
NZ_QRPP01000001.1	high_1M	came_itself	4946	0.0297556593653697
NZ_QRPP01000001.1	high_25M	came_from_before	74	NA
NZ_QRPP01000001.1	high_25M	came_from_both	10680	NA
NZ_QRPP01000001.1	high_25M	came_from_donor	2124	NA
NZ_QRPP01000001.1	high_25M	came_itself	334	0.0912532486850881
NZ_QRPP01000001.1	high_50M	came_from_before	1073	NA
NZ_QRPP01000001.1	high_50M	came_from_both	70357	NA
NZ_QRPP01000001.1	high_50M	came_from_donor	82271	NA
NZ_QRPP01000001.1	high_50M	came_itself	82577	41.5695406855915
NZ_QRPP01000001.1	high_5M	came_from_before	32	NA
NZ_QRPP01000001.1	high_5M	came_from_both	1017	NA
NZ_QRPP01000001.1	high_5M	came_from_donor	153	NA
NZ_QRPP01000001.1	high_5M	came_itself	20329	2.35676560168405
NZ_QRPR01000001.1	high_10M	came_from_before	13	NA
NZ_QRPR01000001.1	high_10M	came_from_both	26762	NA
NZ_QRPR01000001.1	high_10M	came_from_donor	470	0.382784577887362
NZ_QRPR01000001.1	high_10M	came_itself	114	NA
NZ_QRPR01000001.1	high_1M	came_from_before	70	NA
NZ_QRPR01000001.1	high_1M	came_from_both	17	NA
NZ_QRPR01000001.1	high_1M	came_from_donor	NA	0.121575939228135
NZ_QRPR01000001.1	high_1M	came_itself	251	NA
NZ_QRPR01000001.1	high_25M	came_from_before	2	NA
NZ_QRPR01000001.1	high_25M	came_from_both	45212	NA
NZ_QRPR01000001.1	high_25M	came_from_donor	4949	12.4157853550669
NZ_QRPR01000001.1	high_25M	came_itself	101	NA
NZ_QRPR01000001.1	high_50M	came_from_before	532	NA
NZ_QRPR01000001.1	high_50M	came_from_both	132269	NA
NZ_QRPR01000001.1	high_50M	came_from_donor	1690	27.7597479861248
NZ_QRPR01000001.1	high_50M	came_itself	5155	NA
NZ_QRPR01000001.1	high_5M	came_from_before	22	NA
NZ_QRPR01000001.1	high_5M	came_from_both	3627	NA
NZ_QRPR01000001.1	high_5M	came_from_donor	50	0.00654480121670542
NZ_QRPR01000001.1	high_5M	came_itself	71	NA
NZ_QRPR01000001.1	medium_10M	came_from_before	2	NA
NZ_QRPR01000001.1	medium_10M	came_from_both	44945	NA
NZ_QRPR01000001.1	medium_10M	came_from_donor	2096	4.48892045089058
NZ_QRPR01000001.1	medium_10M	came_itself	75	NA
NZ_QRPR01000001.1	medium_1M	came_from_before	6	NA
NZ_QRPR01000001.1	medium_1M	came_from_both	105	NA
NZ_QRPR01000001.1	medium_1M	came_from_donor	183	0.134011107140668
NZ_QRPR01000001.1	medium_1M	came_itself	271	NA
NZ_QRPR01000001.1	medium_25M	came_from_both	112433	NA
NZ_QRPR01000001.1	medium_25M	came_from_donor	3792	3.33815482536116
NZ_QRPR01000001.1	medium_50M	came_from_both	364006	NA
NZ_QRPR01000001.1	medium_50M	came_from_donor	32518	35.9351792063776
